Respondent ID,What languages do you use in Jupyter? (other),What are your primary job roles when you are using Jupyter? (other),"What are your go-to tools for performing data science, scientific computing, and machine learning on your laptop/ desktop (non-cloud) for data science? (other)",How do you run and/ or access Jupyter? (other),Major use cases (other).,What data sources are you primarily working with in your role? (other),What data formats are you mostly working with? (other),Do you experience these problems with data in Jupyter? (other),What type of analysis are you running? (other),What tools do you use to create dashboards? (other),Do you experience these problems with visualization in Jupyter? (other),How do you scale and schedule your workloads? (other),Do you experience these problems with scale in Jupyter? (other),What is your reason for sharing a notebook with someone else? (other),Comments about collaboration:,Do you have challenges with collaboration in Jupyter? (other),Do you have challenges with the notebook UI?,Open feedback for problems/ pain points you didn't get to share.
12274611936,,,,,,,,,,,,,"Versioning - I have a ""my-method.ipynb"", ""my-method-v2.ipynb"", ""my-method-v2-normalized.ipynb""...",,,,,
12274591265,,,,,,,,,,,,,,,,,,
12274586601,,,,,,,,,,AutoAIViz,,Luigi,,,,,,
12274534836,,,,,,,,,,,,,,,,,,
12274518942,,,,,,,,,,,,,,,,,,
12274514930,,,,remote server ngrok,,,,,,,,,,,,,,
12274514538,PySpark,,,,,,,,,,,,,,,,,
12274511967,,,,,,,,,,,,,,,,,,
12274507892,,,,,,,,,,,,,,,,,,
12274506775,Cython,,,,I mostly use Jupyter as a substitute for a REPL when debugging code locally and remotely.,,,,,,,,,,,,,
12274494454,,,,,"Display, zoom, filter, query tabular data coming from excel, SQL: lack of good integration within jupyter (notebook or lab)",,,,Simple SQL queries (CRUD),,,,,A set of tools (data and programs) shared a team,,I use git Jupyterlab extension which fill the gap,,"Please, keep this Jupyter initiative alive!"
12274488849,,,,,,,,,,,,,,,,Can't do code review in github on notebooks.,,I think collaboration is really a big issue with jupyter. I can't collaborate with others on a project because of the fear they will change the notebooks and then it's git diff nightmare. 
12274485955,,,,,,,,,,,,,,,,,,
12274484465,Markdown,,,,,,,"Debugging is functional but messy (i.e. with %debug), generates endless scrolling bars. I do wonder if there is a better solution for it. Granted I could probably use an IDE, but I don't like them for anything other than debugging. ",,,,My workplace is not giving me the tools I need,,,The above slider (#16) was terribly imprecise. I collaborate with >0 and <<10 people (you can't just default that to zero),,,"I think notebooks could have a set of features to build shareable reports / websites that look professional. Current look and feel of such features is not up there yet, i.e. you have to fiddle a lot to get basic features such as section numbering and a nice looking theme -- sensible defaults would go a long way there. Maybe the problem is the extension system, it is very obscure.     Other than that I just love Jupyter notebooks. Please keep up the good work. They are invaluable as a tool. "
12274470044,,,,,,,,,,,,,,,,,,
12274468074,,,,,,,,,,,,,,,,,,
12274466779,,,,,,,,,,,,,,,,,,
12274463340,,,,,,,,,,Power BI,,,,,,,,
12274454415,,,,,,,,,,,,,,,,,,
12274454288,,,,,,,,,,Bokeh,,,,,,,,
12274453289,,,,,,,,Cell order is not execution order; reactive notebook would be great,,,,,,,,No collaborative editing,,
12274451180,,,,,,,,,,,,,,,,,,
12274445729,,,,,,,,,,,,,,,,,,
12274440712,,,,,,,,,,,,,,,,,,
12274434138,,,,,None,,,,,,,,,,,,,
12274427436,,,,,,,,,,,,,,,,,,Survey too long
12274409169,,,,,,,,,,,,,,,,,,
12274186075,,,,,"Teaching, I mean, I've been using jupyterbook this period and it has been great!",,,"I need more keyboard commands, like a real IDLE in order to improve my development speed.",,,,,,Only talk about it,,,,"Jupyter is an amazing community but for more serious development I've used other IDLE because keyboard-shortcuts/commands and even integration with other services, for example Docker."
12273762480,,,,,,,,,Subgroup Discovery (rule extractions),,,,,,,,,
12273209644,,,,,I use jupyter to clue together numerical code,,,,,,,,,,,,,
12272928737,,,,,,,,,Exploratory Data Analysis,,,,,,,,Integrate widgets in Jupyter Lab,Installing extensions behind a proxy
12272892650,,,,,,,"FITS (1D,2D,3D astronomical data)",,parameter estimation,,,,,,,,,
12272663717,,,,,,,,,,,,,,,,,,
12272506576,SageMath,,,,,Scientific papers,,,,,,,,,,,,
12271681932,,,,,,,,,,seaborn,,,,,,,,
12271490161,,,,,,,,,,,,,,,,,,
12271101911,,,,,,,,,,holoviews,,,,,,,,
12270861769,,,,,,,,,,,,,,,,,,
12270848365,,,,,Slideshows,,,Slideshows not working well - RISE,,"PowerBI, Apache Superset",,,,,,,,The main issues for me are:  - Difficulty integrating with git.  - No standalone app makes it harder to get people to start using it.  - No GUI options to select export options such a hiding code.  
12270785920,,,,,,,,,,panel,,,,,,,,
12270590446,,,,,Making medium complexity UIs via Ipywidgets for middle proficiency users to engage with. ,,,,,ipywidgets and matplotlib custom dashboards,,,,,,,,
12270376793,,Embedded Development,,Embedded device,Driver development for FPGA IP Cores and custom ASICs,Acquisition data from ASICs,custom,Tools for realtime data exploration,,,,FPGA,,,,,,
12270159804,,,,,,,,,,,,,,,,,,
12270135423,,,,,,,,,,,,,,,,,,
12270011406,,,,,,,,,,Streamlit,,Google AIP notebooks,,,,,,
12269820961,,,,,,,,,,streamlit,,,,,,,,"Would be nice if you make the UI looking more modern! It's a great tool, but tbh, the UI looks like from 20 yrs ago.    Thanks"
12269809763,,,Eclipse,,,,,,,,,,,,,,,
12269774632,,,,,,,,,,Pluto.jl,,,,,,,,Hidden state of the notebook - dependency on the order of cell execution and/ or already deleted / changed cells is an issue.
12269765189,,,,,,,,,,,,,,,,,,
12269763703,,,,,,,,,,,,,"I would never ever use notebooks as part of my critical flow, they're for prototyping and manual action.",,,,,"My biggest pain point is the best way to use a notebook is ""Restart and run all"" all the time, because otherwise you get into a very complicated state where cells further down the notebook have already stored some variable that, when you edit an earlier cell, you now have data from.    This can lead to situations where your code works the first time, but because of path dependence it fails when run from scratch."
12269423503,,,,,,,,The overhead of manipulating/exploring textual data in a notebook is higher than command line tools and/or ipython terminal.,,,,Jenkins,,,I don't normally collaborate using jupyter,I think jupyter hub can help with some of these issues but that adds team maintenance overhead,,"I transitioned from a research oriented role where I used (and loved!) jupyter for project-based visualization and model building to a production-focused data-engineering role where jupyter has stopped being part of my workflow.     In my current experience jupyter notebooks don't fit into a production data pipeline. We need end-to-end tests and checks, version control on all production code, relatively fast execution speed, and transparency of stack traces on exceptions/errors in production pipelines.    The best dev-to-prod workflow I've found is  - writing code in editor and executing in ipython terminal  - iterate to good solution  - push code as feature pr  - deploy etc    I tried including jupyter in the 1st step, but transitioning a notebook to production code I can submit as a pr is more busy work than writing the code in a .py file from the outset.    Reducing the barriers to extracting pr-ready code from a notebook would help me include jupyter in my workflow."
12269144185,Cython,,,I run my own Docker container with Jupyter in a virtual environment on remotely-accessed workstations,,Remote filesystem,"Most media listed above: images, text, audio, video, graph",,,,,(I use notebooks only for R&D; I never use them for deployments),,,,,,"Jupyter lab lets me do a *little* bit less synchronizing via git to edit locally in PyCharm, but it's not quite robust enough to really replace that tool for me. Being able to create templated Python files would be great, as would better built-in linters/code completion in text file editing.    (A common workflow for me is draft in IDE -> test + edit in notebook -> polish and document in IDE).    Some git utilities in Jupyterlab could be nice too - avoiding conflicts can occasionally be tedious."
12269018487,,,,,,,,,,,,,,,,,,
12268866966,,,,,,,,,,Holoviews with a Bokeh backend,,,,,,,Can't easily delete all the code cells of a notebook,
12268740447,,,,,,,,,,,,,,,,,,Looking for a Classic notebook with and Easy add/delete cells near the cell itself like in colab
12268558870,,,,,,,,,,,,,,,,,,I want to hide cell code for PDF output
12268290733,,,,,,,,,,,,,,,,,Please UNDO for cells is MANDATORY (ctrl+z),Please UNDO for cells is MANDATORY (ctrl+z)
12268247729,,,,,,,,,,,,,,,,,,
12268073661,,,,,,,,,,,,,,,,,,
12267967772,,,,,,,,,,Bokeh,,,,,,,,
12267884351,Octave,,,,"Sou área da engenharia, e uma coisa que sinto falta é de otimização para criação de SlideShow, como pacotes como RISE, VOILA e REVEAL.JS Slide. Falta mais qualidade de imagem e formatação para slides, poderia integrar mais técnica de CSS, JS, HTML. Pois o que mais uso é apresentar gráficos do Plotly.",,,SlideShow (Major),,"Rise, Reveal.JS Slide, Dash-Plotly",SlideShow with plotly or bokeh,,,,,,,"One of the great tools of jupyter is to present results in the interactive slide format and this could be improved with better integration of html, css and javascript."
12267692280,,,,,,,,,,,,,,,,,,Inability to reconnect cell outputs after a page refresh - Critical
12267522092,,,,,,,,,,,,,,,Collaboration with members of research group and occasionally other groups,,,
12267497960,,,,,,,,,,bokeh,,,,,,,,
12267230738,,,,,,,,,,,,,,,,,,Hoping that this will be shared publicly!
12267225052,,,,,,,,,,,,,,,,,,
12267139242,,,,,,,,"kernel ""hanging up"" and not responding to the ""interrupt kernel"" command",,,,,,,"Mostly we just share useful code snippets - e.g. I have a nice ""plot our model output onto a map with everything formatted in a nice way"" script, so we all use that, etc.",,,
12267085381,bash (by using ! everywhere),,,,,,,,,,,,,,We iterate over the same notebook or create versions of the same notebook for different users (e.g. trying different ML methods on same dataset),,,
12267057836,,,,,,,,,,,,,,,,,,Find/Replace in jupyterlab is still missing
12267035778,,,,,Developing analyses / dashboards to share with others.,,,,,,,,,,,,,Multi-user collaboration (like Colab) would be amazing.  Major issue with hosted providers: Not supporting maintaining a set of shared packages accessible in notebooks and/or not being able to securely access our environments.  I really want to see a tighter flow between notebook development and “live interactive dashboard” hosting; we have not tried Voila in earnest yet.
12267013620,,,,,,,,,,PowerBI,,,,,I dont,,,
12266979750,,,,,,,,,,,,,,,,,,
12266899704,,,,,,,,,,,,,,,,,," I am very interested in these being as user friendly as possible. For that reason I would hope for a Jupyter desktop app that I could tell my colleagues to install and that will be that. At the moment, trying to get them to install a seperate ide or anaconda is a bit of a pain. My projects are just starting to integrate Jupyter notebooks and Python into them. As such, I am using Google collab to introduce my colleagues to the notebook and coding for data science purposes. I thought I should share my use case."
12266896435,,,,,,,,,,,,,,,,,,
12266890928,,,,,,,,,,,,,,"Share data visualisations, analysis and conclusions",,,,
12266884959,,,eclipse with pydev,,,,,,rule induction,,,,,,,,,
12266881717,,,,,,,,,,,,,,,,,,
12266861897,,,,,,,,,,,,,,,,,,
12266859048,,,,Anaconda Navigator to Jupyter Notebook,,,,,,,,,,,,,,
12266850391,,,,,,,,,,,,,,,,,,"Perhaps most annoying problem is closing the laptop on a long-running sheet, and then opening up a few hours later to find the notebook has finished running, but you've lost all output."
12266849650,,,text editor,,,,,,,,,,I don't use Jupyter when scaling up to HPC,,,,Keyboard shortcuts are not nearly as extensive as I want,
12266836881,,,,,,,,,,,,,,,Graduate students that I am mentoring,,,
12266817556,,,,,,remote server through a vpn,,,,,,,,,,,,
12266814146,,Business Process Manager,,,,,,,,"Seaborn, PyPlot",,,,,,,,
12266796970,,,,,,,,,,,,,,,,,,
12266756834,,Developing algorithms to search data and retrieve them by building APIs that can be used within Jupyter Notebooks,,Dedicated machine that we are developing to process data and JN is a feature on that running in a docker container,,,,,Search and Analysis of the data based on different fields to decode what is in the data for network traffic,custom GUI that takes the data and APIs and displays it for us.,,,,,,,,Needing to have the notebook connected while running a python module.  This is the biggest drawback.  Would love a way to run it and to be able to come back to it when the results are done when it is running on a standalone server.
12266682270,,,,,,,,,,,,,,,,,,
12266502224,,,,provided onprem on my company,,,,,,,,,,,,,,
12266471307,,,,,,,,,,Node-RED Dashboard,,,,,,,,-
12266314788,,,,,,,,,,,,,,,,,,
12266254844,,,,,,,,,,,,,,,,,,
12266253691,,,,,,,,,,,,,,,,,,
12266219207,,,,,,,,,,"Panel, Bokeh",,,,,,,,
12266119679,,,,,,,,,,Power BI,,,,,,,,
12265624250,,,,,,,,,,PowerBI,,,,,,,,
12265559381,,,,,,,,,,,,,,,,,,
12265454849,,,,,,,,,,,,,,,,,,Jupyter extension installation isbrittle so far    We love jupyterhub. We'd love to see it mature
12265428552,,,,,"Presenting/teaching/demo-ing -> Jupyter notebooks are great for this    Exploratory coding -> Jupyter notebooks are very nice for this, I use it when IPython is not enough anymore.    These are actually what I consider two of the main Jupyter notebook use cases, so I'm surprised they are not listed.",,,,,,,,,,,,No indicators whether the output of a cell is stale due to nonlinear execution is a major problem.,"Version control of notebooks and viewing diffs and notebooks rendering on GitHub is a pain point, it is still quite clumsy.    I'd really like a ""usage mode"" that is more aimed at reproducibility and version control. For example, it should be possible to not save outputs into the notebook and not make trivial changes in the diff (e.g. Python bugfix version used to last open a saved notebook)."
12265376876,soma bash commands with like !ls !pip install ... etc.,,"Mainly JupyterLab, recently switched from Jupyter Notebook - Classic",,,,,Could not 'natively' play video stream (mjpg) in output cell. Like for example i can play locally stored movie.,,,,,,,,,,"Recenly switched form Classic Notebook to Lab (v2). Extension system is a bit confusing, when i search for exensions i get a list of extensions. not sure which one to install. some i install and don't work. some lead to github some to javascript thing.  Debugging with Xeus kernel, sometimes work but often doesn't."
12265370351,,,,,,,,,,,,,,,,,,
12265336516,,,,,,,,,,,,,,,,,,"The code editor is very lacking compared to other powerful options like VSCode+similar. It's far more pleasant to edit code with these tools, and I do so when I can, which definitely draws me away from Jupyter."
12265313000,Bash,,,,,,,,,PowerBI,,,,,,,,"My biggest pain point is the lack of dependancy management between python packages and lab extensions. It would be great to specify them all in a single yml file and have a utility (conda, mamba?) that solves properly the environment and install everything in one go"
12265267958,,,,,,,,,,,,,,,,,,
12265004129,,,,Deepnote,,,,,,Metabase,,I don't scale and schedule my workloads,,,,,,"please make questions in this survey skippable, oh my god"
12264971444,,,,,,,,,,,,,,,Would be nice to have real-time collaboration,,,
12264911228,,,,DesignSafe-CI,,,,,,Planning for the future,,,,,,,,I appreciate for all in Jupyterlab and jupyterhub. 
12264839155,,,,,,,,,,Panel,,,,,,,,
12264834848,"Markdown, html, json, csv viewer ",,,,,,,Updates cause vim notebook bindings to randomly quit working,Sensor output analysis ,,,,,,,,,
12264811250,,,,,,,,,,,,,,,,,,
12264811240,,,,,,,,,,,,,,,,,,
12264806780,Matlab,,,,,,,,,,,Split tasks and offload to a cluster,,,,,,
12264743034,,,,,,,,,,Cognos,,,,,,,,No coment
12264741096,,,,,,,,,,,,,,,,,,
12264622790,,online marketer,,Kaggle,,Crawling/web scraping,,,,,,,,,,,"Extremely slow with auto-complete, painfully slow file browser. ","No native, easy to use slides (see Rstudio). Very difficult to produce custom nice-looking slides. "
12264423466,,,,,,,,,,,,,,,,,,"I would like to work in a notebook with other people natively, when I want to work with someone else I usually use Google colab, but some times it doesn't work OK, so with my team mates we need to split the work in different notebooks and finally put them together. "
12264407534,,,,,,,,,,,,,,,,,,
12264265519,,,,,,,,,This should allow to choose more than 4. Also Classification; predict a categorical output. Outlier detection. Graph data science.,,,I need to scale but have no solutions available to me (restrictions on use of public resources due to data confidentiality and poor support of Jupyter by on premise HPC admins),,,,,,
12264135380,,,,,,,,,,,,,,,,,,
12264088642,,,,,,,,,,Plotly Express,Having to install NodeJS to make Plotly Express work in JupyterLab. Why doesn't it work out of the box like in Jupyter Notebook Classic?,,,,,,,
12264082530,,,,,,,,,,,,,,,,,,
12264077004,Bash,,,,,,,,,,,,,,,,,
12264053218,,,,,,,,,,,,,,,,,,
12264052369,,,,Remote on cluster. Using VSCode to start up the kernels.,,,,,,,,Jug,,,,,,
12264047792,,,,,,,,,,,,,,,,,,
12264015171,,,,,,,,,,,,,,,,,,
12264008241,,,,,,,,,,,,,,,,,,
12263998867,,,,,ObservableHQ data visualization notebooks/dashboards,,,,Unbiased chierarchical clustering,Observable HQ,It can be difficult to install our custom widget Clustergrammer2 on cloud services like Kaggle,,,,,Saturn is doing a good job with some of these issues,,"We love the Jupyter widget infrastructure, but it can be difficult to get widgets installed. It sounds like JupyterLab 3.0 might help with this."
12263564651,,,,,,,,,,,,,,,,,,
12263521434,,quantitative analyst,notepad++,,,,,,Asking the data questions and getting answers.,,,,,,,,,
12263496067,bash/terminal,,,,,,,"pandas' memory management, but not really jupyter..",,,the number of times i have typed out %matplotlib inline  ...,jupyter nbconvert --execute,,,,jupyterlab offline extension installs!,jupyterlab offline extension install!,Biggest one is that installing extensions offline w/ jupyterlab doesn't work. I work with sensitive/restricted access data on servers that don't have internet access (though we are able to e.g. get a package approved and transfer a ZIP over)
12263328948,,,,Domino data labs,,"oracle, teradata, sql servers on-premise",,,,,,,Don't typically schedule notebooks,,,Multiple users in a notebook and checkpoints is an issue so we avoid working at the same time,I use many small notebooks vs one large to alleviate many of these issues. nbconfig also helps and should be native.,
12262760238,,,,Domino Data Labs,,,,,,streamlit,,,,,,We use Domino Data Labs and it makes collaboration much easier ,,
12262617217,sparql,,,,"Query to DB, and ability to visualise, inspect it.",,,,,,,,,,,,,
12262547309,,,,,,,,,,,,,,,,,,
12262342013,"octave, matlab",,,,,,"molecular dynamics formats, especially gromacs",,,,,,,,,no ability to simultaneously edit,Printing to PDF is poorly supported,"Integration with the desktop (double-clicking files, locating working file in filesystem, arbitrary file location) is poor.  I've written a bunch of scripts to overcome these problems.  Use of files on file sharing systems (esp. onedrive) is slow."
12262106995,,,,,Presentation including some live coding,,,,,,,,,,,,,
12262073752,,,,,,,,,,,,,,,,,,
12261839432,,,,,,,,,,,,,,,,,,
12261682469,J,,,,,,,,,,,,,,,,,
12261116098,,,,,,,,,,,,,,,,,,
12261096059,,,,,,,,,,,,,,,,,,I'm generally really happy with the direction the Jupyterlab project (and jupyter in general) is going. Thanks for all your amazing work! :D
12260600067,,,,,,,,,,,,,,,,,,
12260535024,,,,,,,,,,,,,,,,,,
12260337364,,,,,,,,,,,,,,,,,,
12260120624,,Principal Optical Systems Engineer for medical-device develper,Zemax OpticStudio,,,,,,"Y'know - data analysis. Of real data from new hardware, not the cloud. Small datasets and images. Also Monte Carlo simulation and symbolic mathematical analysis.",,"As my data is proprietary and confidential, I need to keep it local. I find matplotlib very wordy. 200 lines of code to generate a decent-looking 2-subplot figure is a bit bulky-seeming.Declaritive syntax feels a bit artificial to me. Sometimes miss the ability to click objects to format. I've tried Bokeh, but I'm lazy about closing graphs. Would love to post-modify figures more straightforwardly. (Probably just lazy and confused)",,,,"It's more of a create/review workflow; Or occasionally a ""pick up where I left off.""","Maybe I'm being a bit overdramatic, but more-human review and version control would be VERY VERY nice to have.","Yeah, the notebook-style search/replace in Jupyter LAB would be ducky. Also I tend to write long notebooks encapsulating a data analysis/synthesis. Collabsible sections in LAB would also be nice. Maybe I just missed their rollout.",
12259857905,,,,,,,,,,,,,,,,,,
12259499256,,,,,,,,,,"streamlit, powerbi",,,,,,,,
12259499062,,,,,,,svg,,,,,,,,,,,
12258773195,,,,,,,,,,,,,,,,,,
12258756648,,,,,,,,,,Streamlit,,,,,,,,
12258684425,,,,,,,,,,,,,Prefer to handle pipelines with a dedicated tool (Argo Workflows) and only use jupyterhub as an experimentation platform,,Would love it if Jupyterhub would support Real-time collaboration like Google Colab,"Git integration and traceability is nice, but real-time collaboration would solve a lot of collaboration problems in general",,"Would be nice if Jupyterhub had a ""Gallery"" before starting up an environment, where one could look at available/shared notebooks and spin up the chosen one(s) in any chosen environment.    The Gallery source could then be supporting many solutions, e.g. Azure blob storage, AWS S3 buckets, Minio, Git repositories, NFS, HTTP,...    Also this could be the entry point where Real-Time collaboration could happen, where a user would see which ""Gallery Entry"" is currently in use and join that for collaborative editing"
12258342121,,,,,,,,Versioning and execution order,,,,,,,,,,
12258308190,,,,,,,,,"image processing, GIS analysis, numerical modeling",,"default plotting is too small in notebook, lock of interactivity",,"I do not use jupyter to scale, but only to develop code, then I use python itself",,,,"poor workspace access. Must modify manually the URL, no direct access at launch ","I like a lot the workspace idea, though it is very indirect to access the different workspace, or even create a new one. Also, keyboard shortcut misses some tool for advanced selection technique (e.g. select next occurence)"
12258126891,,,,,,,,,,,,,,,,,,
12258087572,,,,,,,,,,,,,,,,,,"There are some critical features that were available in the Classic Notebook that aren't solved yet in JupyterLab. (for example: https://github.com/jupyterlab/jupyterlab/issues/5897)    Thus, I'm still forced to use the classic notebook. However, it seems current and future development only focuses on JupyterLab. That would be fine if the pain points of transitioning to JupyterLab were acceptable... I fear that I will be left stuck on an old, non-maintained platform (classic notebook)."
12257982084,,economist,,,,,,,,,,,,documentation,,,,
12257894365,,,,,,,,,,,,,,,,,,
12257710348,,,,,,,,,"Plotting, also making ascii data available on the web",,,,,,,,,
12257665072,,,"Also pycharm and JupyterLab, but you only let me pick 3...","HiPerGator, UFl's supercomputer",,,,,,,,,,,,,,
12257616263,,,,,,,,,,Streamlit,,,,,,.ipynb format is really messy. I prefer simple git friendly .py like in VSCode notebooks,UI feels old (needs modern theme refresh). Lack of extensions (VSCode/theia VSX have far more complete ecosystem),VSCode will grow ever stronger. I think Jupyter should either :    1) join force with Theia & VSX open repo    2) or provide something fondamentally new and different like for eg. reactive notebooks (cf. Observable and Julia Juno notebooks)
12257610673,,,,I setup a local jupyhub on our private cloud using rancher,,,,,,,,,,,,,,
12257521676,,,,,,,,,,Mode,,Custom Kubernetes deployments,,,,,,
12257515482,,,,,,,RF,,,,,,,,,,,
12257503701,,,,,,,,,"Theoretical Machine Learning, Information Theory and Statistical Physics",,,,,,,,,"I love jupyter notebook/lab and it has been the main tool for my work for years, despite the fact that I hate editing in a browser. Now I switched back to emacs using the emacs-jupyter + org-mode + org-babel, mostly because editing in a browser is slowing me down a lot.   Also, with emacs org-mode it is possible to have multi-kernel ""notebooks"" out of the box and the ability to share data between different kernels, which is a necessity for me because Julia plotting capabilities still immature. (I just discovered about jupytext and MyST and I'll give it a shot when I have the time)"
12257413195,,,,,Assigning homework to students,Csv files on the Internet,,,,,,,,,The collaboration is simple: I help my students with their assignments.,,No hierarchical structure (e.g. code cells in lists).  Manual grading and commenting on notebooks is cumbersome.,"Defining LaTeX macros is difficult: in MathJaX, they have to be defined in math mode, which is wrong TeX, and explodes badly when trying to export to pdf via LaTeX."
12257393869,,,,,,,,,,bokeh,,,,,,,,
12257393025,,,,,,,Microwave and RF data formats (s2p etc),,,,,,,,,,,The notebook state getting out of sync with the interpreter's state - I consider this a minor inconvenience
12257378335,,,,,,,,,,,,,,,,,,debugger!!!
12257338316,,,,,,,,,,,,,,,,,,
12257307474,,,,,,,,,,,,,,,,,,
12257247194,,,,,,,,,,Redash,,,,,,,,
12257226537,,,,,,,,,,,,,,,,,,
12257222488,,,GOR,,,GORdb,,,,pyplot,,,,,,,,
12257180752,MATLAB,,,,,,,,,,,,,,,,,
12257082964,,,,,,,,,,Need to advance drag and drop dashboard libraries ,,,,,,,,"—Jupyterlab as a project — potentially a long-running one with project level metadata.  —a standard interface for viewing a data catalog.  They aren’t rocket science and the fields are generally standard. Selected data sources should be attached as metadata to a workbook.  —publishing notebooks for collaboration.  Support for adding diff types of collaborators (coders, commenters, viewers and approvers) and enabling different visibility for some cells. For instance, viewers don’t necessarily need to see the code while the others would.    "
12257011411,,,,,,,,,,bokeh,,,,,,,,
12256985168,,,,,,,,,,,,,,,,,,"Second level cell would be great: (Colored) Cells which do not get executed if you run all. I often have in-between analysis which I'd like to keep at the place after some cells, but it should not become part of the main run path."
12256969098,,,,,,,,,,,,,,,,,,
12256948980,,,,,,,,,,,ui for matplotlib (allowing to zoom) could be improved. ,,,,,,,
12170737189,,,,,,,,,,,,,,,,,,
12168903348,,,,,,,,,,,,,,,,,,
12167682192,,,,,,,,,,Power BI,,,,,,,,
12167373869,"Scheme, Octave, Hylang",,,,,,,,,Comet.ml,,,,,,,,Need more documentation for JupyterLab extension development.
12167308953,,,,Remote Linux Server in a Private Cloud,,,,,,,,,,,,,,In jupytercon there was an extension demoed that showed one (visually) if the variable was updated what cells would need to be reran - (it used some color scheme of pills in the left margin) not sure if that should be in core - but it seemed like a nice enhancement. (when helping others use jupyter I often remind them to restart and run all - while this is great advice it would be nice for this visual to reinforce that reality)
12137417423,,,,,,,,,,,,,,,,,,
12127617826,,,,,,,,,,grafana,,,,,,,,
